License_Number,Date,Activity,City_Name,County_Name
415658,2/14/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
412396,3/18/2016 0:00,Marijuana Premises Check,VANCOUVER,CLARK
420478,2/22/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
414569,2/5/2015 0:00,Marijuana Premises Check,SHORELINE,KING
424381,3/10/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414680,9/26/2016 0:00,Marijuana Premises Check,EVERETT,SNOHOMISH
413994,7/6/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,FERRY
420793,1/26/2017 0:00,Marijuana Premises Check,SEATTLE,KING
416540,2/21/2017 0:00,Marijuana Compliance Check-no Sale,OLYMPIA,THURSTON
414995,2/14/2017 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
413737,3/6/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413544,5/18/2015 0:00,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
413163,12/4/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
414893,8/24/2016 0:00,Marijuana Premises Check,EVERETT,SNOHOMISH
415253,10/5/2015 0:00,Marijuana Premises Check,BELLEVUE,KING
421737,2/9/2017 0:00,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
414573,3/4/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
421568,3/21/2017 0:00,Marijuana Premises Check,VANCOUVER,CLARK
414812,6/14/2016 0:00,Marijuana Premises Check,BAINBRIDGE ISLAND,KITSAP
415486,5/15/2017 0:00,Marijuana Premises Check,REDMOND,KING
417646,2/10/2017 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
413481,2/11/2015 0:00,Marijuana Premises Check,EAST WENATCHEE,DOUGLAS
414918,4/27/2017 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,WHATCOM
413357,3/6/2017 0:00,Marijuana Premises Check,SEATTLE,KING
415224,4/16/2014 0:00,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,SNOHOMISH
412104,7/11/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414250,6/4/2015 0:00,Marijuana Compliance Check-no Sale,UNION GAP,YAKIMA
413700,10/22/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415658,3/3/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
353928,8/24/2016 0:00,Marijuana Premises Check,YAKIMA,YAKIMA
415112,2/3/2015 0:00,Marijuana Premises Check,MILLWOOD,SPOKANE
415744,7/27/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ADAMS
415445,6/24/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413596,4/24/2015 0:00,Marijuana Premises Check,UNION GAP,YAKIMA
413987,10/29/2015 0:00,Marijuana Premises Check,GIG HARBOR,PIERCE
416057,3/2/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
414970,11/18/2016 0:00,Marijuana Compliance Check-no Sale,BATTLE GROUND,CLARK
417794,11/15/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
413245,11/19/2015 0:00,Marijuana Premises Check,WALLA WALLA (CITY),WALLA WALLA
414889,11/13/2015 0:00,Marijuana Premises Check,TACOMA,PIERCE
414723,10/25/2016 0:00,Marijuana Premises Check,TACOMA,PIERCE
416272,8/26/2015 0:00,Marijuana Premises Check,ANACORTES,SKAGIT
416102,11/30/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
414817,7/20/2016 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
413762,10/16/2014 0:00,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
412155,5/4/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
414731,7/28/2015 0:00,Marijuana Premises Check,SEATTLE,KING
415575,10/15/2014 0:00,Marijuana Premises Check,LAKE STEVENS,SNOHOMISH
414449,4/5/2016 0:00,Marijuana Premises Check,TACOMA,PIERCE
414114,11/14/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412112,11/17/2015 0:00,Marijuana Premises Check,BELLEVUE,KING
412537,11/16/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,LINCOLN
415470,7/7/2014 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
412688,10/3/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
413319,1/18/2017 0:00,Marijuana Premises Check,SEATTLE,KING
412445,7/21/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
414902,1/8/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
416156,6/30/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
420291,5/3/2016 0:00,Marijuana Premises Check,SEATTLE,KING
413258,5/12/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
422278,2/6/2017 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415064,7/15/2014 0:00,Marijuana Applicant Site Verification,BLAINE,WHATCOM
413366,12/9/2016 0:00,Marijuana Compliance Check-no Sale,EPHRATA,GRANT
419640,10/5/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
423431,2/6/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412815,5/27/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
421359,10/26/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
423754,10/26/2016 0:00,Marijuana Premises Check,SEATTLE,KING
412062,3/15/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413994,2/16/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,FERRY
423977,3/14/2017 0:00,Marijuana Premises Check,TACOMA,PIERCE
414884,2/2/2016 0:00,Marijuana Premises Check,SEATTLE,KING
412365,10/10/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
414295,8/26/2015 0:00,Marijuana Premises Check,DES MOINES,KING
413719,7/23/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
417002,10/23/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412097,1/13/2016 0:00,Marijuana Premises Check,LONGVIEW,COWLITZ
415575,11/12/2014 0:00,Marijuana Premises Check,LAKE STEVENS,SNOHOMISH
412362,11/17/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
412497,5/5/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415968,2/1/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412784,11/15/2016 0:00,Marijuana Premises Check,MOXEE,YAKIMA
414780,9/25/2015 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
417486,6/9/2016 0:00,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
414664,9/15/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
413058,8/29/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,LEWIS
413414,8/13/2015 0:00,Marijuana Premises Check,BINGEN,KLICKITAT
412593,5/18/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,CLARK
415216,4/8/2016 0:00,Marijuana Premises Check,GRANITE FALLS,SNOHOMISH
412445,4/18/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415707,11/21/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,GRANT
415132,7/30/2015 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
421084,5/12/2017 0:00,Marijuana Compliance Check-no Sale,ARLINGTON,SNOHOMISH
415513,4/7/2016 0:00,Marijuana Premises Check,LAKE FOREST PARK,KING
412598,10/23/2015 0:00,Marijuana Premises Check,ARLINGTON,SNOHOMISH
414755,8/30/2016 0:00,Marijuana Compliance Check-no Sale,WENATCHEE,CHELAN
415539,1/26/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
412315,5/20/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
412192,2/24/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
414533,10/19/2015 0:00,Marijuana Premises Check,SEATTLE,KING
413215,4/4/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
423775,12/22/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
415010,3/14/2016 0:00,Marijuana Premises Check,TACOMA,PIERCE
413372,4/1/2016 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
415484,7/25/2015 0:00,Marijuana Premises Check,TENINO,THURSTON
413700,9/24/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
400209,6/10/2015 0:00,Marijuana Compliance Check-Sale,UNINCORP. AREAS,SAN JUAN
421709,1/26/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
422525,4/7/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,CLALLAM
413940,5/2/2017 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
415222,9/13/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
413622,4/26/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
414550,4/16/2015 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
414065,3/23/2016 0:00,Marijuana Compliance Check-Sale,WENATCHEE,CHELAN
415243,12/12/2014 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
414002,11/10/2015 0:00,Marijuana Compliance Check-no Sale,LACEY,THURSTON
416585,1/4/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
421805,6/8/2016 0:00,Marijuana Premises Check,VANCOUVER,CLARK
414550,4/9/2015 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
414733,8/19/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413363,11/17/2016 0:00,Marijuana Premises Check,TACOMA,PIERCE
413407,1/19/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
413380,5/20/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
421759,9/2/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
415303,5/4/2017 0:00,Marijuana Premises Check,YAKIMA,YAKIMA
421630,7/28/2016 0:00,Marijuana Compliance Check-Sale,UNINCORPORATED AREAS,SNOHOMISH
415488,4/29/2015 0:00,Marijuana Premises Check,HOQUIAM,GRAYS HARBOR
416806,1/19/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
413847,4/17/2017 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
420661,4/4/2017 0:00,Marijuana Premises Check,BREMERTON,KITSAP
414495,10/25/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
414503,6/23/2016 0:00,Marijuana Premises Check,BREMERTON,KITSAP
414750,5/25/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
413407,5/23/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,MASON
412969,11/10/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
416089,6/28/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
422278,7/20/2016 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
414223,10/7/2016 0:00,Marijuana Premises Check,PORT ANGELES,CLALLAM
415526,7/8/2015 0:00,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
414823,5/4/2016 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
414500,3/19/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414243,2/26/2015 0:00,Marijuana Premises Check,LONGVIEW,COWLITZ
413558,4/17/2017 0:00,Marijuana Premises Check,SEATTLE,KING
422073,4/13/2016 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
413293,7/14/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
412875,3/3/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
76189,4/7/2017 0:00,Marijuana Compliance Check-no Sale,IONE,PEND OREILLE
421708,11/14/2016 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
412922,3/30/2016 0:00,Marijuana Premises Check,SEATTLE,KING
412922,3/30/2016 0:00,Marijuana Premises Check,SEATTLE,KING
420661,11/8/2016 0:00,Marijuana Premises Check,BREMERTON,KITSAP
417206,9/7/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
415325,4/13/2017 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
412063,2/10/2017 0:00,Marijuana Premises Check,SEATTLE,KING
414755,5/20/2016 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
415935,3/31/2016 0:00,Marijuana Premises Check,SEATTLE,KING
412066,12/14/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,STEVENS
415526,2/16/2016 0:00,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
414656,12/21/2016 0:00,Marijuana Premises Check,BREMERTON,KITSAP
412603,7/7/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,WALLA WALLA
414664,3/14/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415534,5/5/2016 0:00,Marijuana Premises Check,SEATTLE,KING
413586,12/2/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
418524,9/17/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
422507,11/17/2016 0:00,Marijuana Compliance Check-no Sale,AIRWAY HEIGHTS,SPOKANE
414918,4/27/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
417394,9/10/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
413677,2/15/2017 0:00,Marijuana Compliance Check-no Sale,BELLINGHAM,WHATCOM
413836,2/2/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,CLARK
415094,9/29/2016 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
416689,3/3/2016 0:00,Marijuana Premises Check,MOXEE,YAKIMA
413319,4/15/2016 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
412494,5/18/2016 0:00,Marijuana Premises Check,AUBURN,KING
414777,10/19/2016 0:00,Marijuana Premises Check,YAKIMA,YAKIMA
414240,2/5/2016 0:00,Marijuana Premises Check,KIRKLAND,KING
413358,2/5/2016 0:00,Marijuana Premises Check,TACOMA,PIERCE
417949,5/10/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
416730,9/9/2016 0:00,Marijuana Premises Check,MOXEE,YAKIMA
360307,11/17/2016 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
415243,9/23/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415504,8/24/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413791,4/7/2017 0:00,Marijuana Compliance Check-no Sale,RENTON,KING
412229,2/19/2016 0:00,Marijuana Premises Check,SEATTLE,KING
420941,10/31/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413426,8/20/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
414803,5/5/2017 0:00,Marijuana Applicant Site Verification,UNINCORP. AREAS,OKANOGAN
414761,7/28/2015 0:00,Marijuana Premises Check,VANCOUVER,CLARK
415658,2/10/2017 0:00,Marijuana Compliance Check-Sale,UNINCORPORATED AREAS,KING
413428,12/6/2016 0:00,Marijuana Premises Check,SEATTLE,KING
413319,3/2/2016 0:00,Marijuana Premises Check,SEATTLE,KING
415132,7/25/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
414995,7/23/2015 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
421630,12/21/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
360307,11/12/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413289,5/24/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
413843,1/5/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
412130,7/1/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
414876,7/26/2016 0:00,Marijuana Premises Check,VANCOUVER,CLARK
420307,10/11/2016 0:00,Marijuana Applicant Site Verification,BELLEVUE,KING
412490,3/13/2017 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
412193,4/14/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
412633,6/30/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ADAMS
413530,7/10/2015 0:00,Marijuana Compliance Check-no Sale,WINTHROP,OKANOGAN
413014,5/17/2016 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
414983,3/15/2017 0:00,Marijuana Premises Check,BELLEVUE,KING
414983,3/15/2017 0:00,Marijuana Premises Check,BELLEVUE,KING
421083,8/17/2016 0:00,Marijuana Premises Check,SHORELINE,KING
415833,1/17/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415727,4/15/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
423413,11/22/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
415885,6/3/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
414970,1/14/2017 0:00,Marijuana Compliance Check-no Sale,BATTLE GROUND,CLARK
414520,11/3/2014 0:00,Marijuana Premises Check,EVERETT,SNOHOMISH
421812,3/8/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
414995,1/6/2017 0:00,Marijuana Compliance Check-no Sale,PULLMAN,WHITMAN
417274,10/27/2015 0:00,Marijuana Premises Check,TUMWATER,THURSTON
356173,8/13/2015 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413732,7/25/2016 0:00,Marijuana Premises Check,VANCOUVER,CLARK
416539,10/27/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
423036,9/2/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
413773,6/4/2015 0:00,Marijuana Compliance Check-no Sale,UNION GAP,YAKIMA
413846,4/13/2017 0:00,Marijuana Premises Check,LONGVIEW,COWLITZ
412249,10/1/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
419494,4/26/2016 0:00,Marijuana Premises Check,TUMWATER,THURSTON
417174,10/5/2015 0:00,Marijuana Premises Check,TACOMA,PIERCE
416891,12/19/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415216,3/10/2016 0:00,Marijuana Compliance Check-no Sale,GRANITE FALLS,SNOHOMISH
413310,9/25/2015 0:00,Marijuana Compliance Check-no Sale,SHORELINE,KING
412814,10/29/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
421282,10/28/2015 0:00,Marijuana Applicant Site Verification,UNINCORP. AREAS,KITTITAS
414889,8/21/2014 0:00,Marijuana Premises Check,TACOMA,PIERCE
416155,8/30/2016 0:00,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
413366,11/19/2016 0:00,Marijuana Premises Check,EPHRATA,GRANT
413302,10/21/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,PEND OREILLE
412860,11/20/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415037,2/9/2017 0:00,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
415130,7/28/2015 0:00,Marijuana Premises Check,OLYMPIA,THURSTON
413443,9/1/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414963,10/28/2015 0:00,Marijuana Premises Check,LACEY,THURSTON
414223,8/7/2015 0:00,Marijuana Compliance Check-no Sale,PORT ANGELES,CLALLAM
415132,12/7/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412922,4/13/2017 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
413357,8/6/2016 0:00,Marijuana Premises Check,SEATTLE,KING
415314,2/14/2017 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
414755,2/10/2015 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
414995,4/13/2016 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
412107,2/8/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
422049,5/5/2017 0:00,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
415539,11/28/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,MASON
84154,12/8/2016 0:00,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
413870,4/13/2017 0:00,Marijuana Premises Check,BREMERTON,KITSAP
414664,4/17/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
416935,3/21/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
417643,10/29/2015 0:00,Marijuana Compliance Check-no Sale,OAK HARBOR,ISLAND
415094,7/15/2015 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
412146,8/17/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415310,12/28/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
413739,2/15/2017 0:00,Marijuana Premises Check,MILLWOOD,SPOKANE
412063,12/16/2014 0:00,Marijuana Premises Check,SEATTLE,KING
413541,2/1/2016 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
413798,2/26/2015 0:00,Marijuana Premises Check,OCEAN SHORES,GRAYS HARBOR
412666,9/17/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
412061,2/6/2015 0:00,Marijuana Premises Check,PASCO,FRANKLIN
412229,5/19/2016 0:00,Marijuana Premises Check,SEATTLE,KING
413357,12/16/2015 0:00,Marijuana Applicant Site Verification,SEATTLE,KING
421417,4/5/2016 0:00,Marijuana Premises Check,SEATTLE,KING
84154,5/23/2017 0:00,Marijuana Premises Check,TACOMA,PIERCE
414761,6/15/2015 0:00,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
413205,4/29/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,GRANT
416853,11/9/2015 0:00,Marijuana Premises Check,ARLINGTON,SNOHOMISH
416282,4/22/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
413363,2/2/2017 0:00,Marijuana Premises Check,TACOMA,PIERCE
413534,4/11/2017 0:00,Marijuana Premises Check,ANACORTES,SKAGIT
414101,5/8/2014 0:00,Marijuana Applicant Site Verification,SPOKANE (CITY),SPOKANE
413659,4/13/2017 0:00,Marijuana Premises Check,WINTHROP,OKANOGAN
413659,4/13/2017 0:00,Marijuana Premises Check,WINTHROP,OKANOGAN
415132,9/23/2015 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
413700,10/1/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
417571,3/25/2015 0:00,Marijuana Premises Check,ARLINGTON,SNOHOMISH
413586,11/17/2016 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
417395,5/20/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
84154,5/3/2016 0:00,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
414780,1/21/2017 0:00,Marijuana Premises Check,SEATTLE,KING
412616,11/2/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412431,4/29/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
422146,5/27/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
422146,5/27/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
413375,1/7/2015 0:00,Marijuana Premises Check,TACOMA,PIERCE
412311,5/22/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
421335,8/28/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
414569,1/9/2015 0:00,Marijuana Premises Check,SHORELINE,KING
411970,2/3/2016 0:00,Marijuana Premises Check,COLVILLE,STEVENS
422658,3/2/2017 0:00,Marijuana Premises Check,RITZVILLE,ADAMS
415927,2/9/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
414395,12/21/2015 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413596,7/28/2016 0:00,Marijuana Compliance Check-no Sale,UNION GAP,YAKIMA
423492,8/4/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
420291,12/9/2016 0:00,Marijuana Premises Check,SEATTLE,KING
424057,1/13/2017 0:00,Marijuana Premises Check,SEATTLE,KING
413586,4/8/2016 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
414755,9/23/2014 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
413541,4/8/2016 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
415229,1/7/2015 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
413369,2/22/2017 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
414728,1/5/2017 0:00,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,KING
