Outcome_M1,Outcome_M2,Outcome_M3,Outcome_M4,Outcome_M5,Outcome_M6,Outcome_M7,Outcome_M8,Outcome_M9,Outcome_M10,Outcome_M11,Outcome_M12,Quan_1,Quan_2,Quan_3,Cat_2,Cat_3,Cat_4,Cat_5,Cat_6,Cat_7,Cat_10,Cat_13,Cat_15,Cat_16,Cat_84,Cat_110,Cat_116,Cat_121,Cat_122,Cat_136,Cat_147,Cat_148,Cat_157,Cat_162,Cat_164,Cat_168,Cat_171,Cat_173,Cat_174,Cat_178,Cat_183,Cat_184,Cat_193,Cat_198,Cat_203,Cat_204,Cat_205,Cat_209,Cat_214,Cat_215,Cat_222,Cat_223,Cat_233,Cat_240,Cat_242,Cat_247,Cat_291,Cat_292,Cat_297,Cat_302,Cat_309,Cat_318,Cat_323,Cat_338,Cat_349,Cat_359,Cat_367,Cat_371,Cat_380,Cat_389,Cat_392,Cat_400,Cat_403,Cat_417,Cat_420,Cat_430,Cat_440,Cat_467,Cat_468,Cat_469,Cat_470,Cat_471,Cat_472,Cat_481,Cat_482,Cat_483,Cat_484,Cat_491,Cat_492,Cat_493,Cat_510,Cat_511,Cat_512,Cat_513
6000,10000,3000,2000,2000,2000,500,2000,500,500,500,500,52200,7900,118,28,116,185,4,11,0,1,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
60000,42000,11000,6000,5000,5000,2000,2000,3000,3000,3000,2000,2789600,8600,115,16,165,566,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,805400,5300,39,26,48,67,4,10,4,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92000,40000,10000,3000,2000,5000,5000,5000,3000,3000,5000,10000,3054600,9500,166,16,165,259,1,1,5,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,2000,500,500,500,500,500,500,500,500,500,918600,6100,12,12,255,409,10,52,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,5000,2000,2000,500,500,500,500,500,500,500,2175300,6500,3,5,6,17,3,12,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,6000,2000,500,500,2000,500,500,500,500,500,500,2281200,6600,100,87,16,437,4,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,2000,500,2000,2000,500,500,500,500,500,500,500,2560300,4400,84,16,251,672,2,2,0,1,1,2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2000,500,2000,500,500,500,500,500,500,500,500,500,2397500,6600,47,5,131,492,4,11,0,0,1,4,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73000,19000,8000,8000,13000,8000,5000,5000,3000,3000,3000,2000,1950700,8800,104,16,35,367,2,2,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0
2000,500,2000,500,500,500,500,500,500,500,500,500,1252200,7000,87,13,278,460,4,20,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,6000,3000,2000,2000,2000,5000,2000,2000,500,2000,2000,2054000,7900,62,60,38,763,4,11,7,0,1,4,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23000,6000,2000,2000,2000,2000,2000,2000,500,500,500,2000,890700,8100,67,16,34,47,9,23,0,1,1,2,0,2,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3000,13000,2000,2000,2000,2000,2000,500,2000,500,500,500,1999100,6100,79,45,100,156,4,11,0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
52000,48000,10000,5000,5000,2000,2000,3000,2000,2000,3000,500,1175400,9000,185,42,274,444,2,2,0,0,2,1,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,3000,2000,500,500,500,500,500,500,500,2000,500,4238700,8200,33,53,663,1359,11,51,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
55000,10000,5000,10000,29000,6000,5000,2000,2000,2000,2000,500,281900,8100,55,17,30,39,3,22,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,13000,26000,3000,3000,2000,500,500,2000,2000,2000,2000,2657500,8300,112,5,387,657,10,37,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,500,2000,500,500,500,500,500,500,500,500,1080000,5400,36,26,48,312,4,10,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119000,118000,10000,10000,5000,3000,3000,5000,5000,5000,3000,2000,2789600,8800,126,16,153,410,2,2,0,0,1,1,0,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,3000,2000,500,2000,3000,500,2000,2000,500,500,500,260800,5900,30,17,30,266,5,13,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,500,500,500,500,500,500,500,500,500,500,1130900,4800,11,3,362,618,3,5,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,2000,500,500,500,500,500,500,500,500,2175300,3800,57,42,147,1128,5,17,0,0,2,4,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,3000,2000,2000,2000,2000,500,2000,3000,2000,2000,2000,2425800,6700,117,16,33,42,4,11,0,0,1,1,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,2,0,0,0,1,1,1,1,0,1,1,0,0,0,2,0,1,2,0,2,2,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,2000,2000,2000,500,500,2000,2000,2000,2000,2000,2000,1797300,7500,58,53,107,264,5,13,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155000,97000,27000,15000,11000,3000,13000,21000,8000,8000,8000,3000,3238500,9400,142,41,75,646,4,11,5,1,1,17,0,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,2,0,0,2,0,0,0,1,1,2,0,0,0,1,0,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0
3000,2000,500,2000,500,500,500,500,500,500,500,500,655100,6500,54,45,218,356,4,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2000,500,500,500,500,2000,500,500,500,500,500,784400,7400,46,3,226,8,3,7,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,2000,500,500,500,500,2344300,4900,59,61,279,456,4,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,10000,2000,2000,3000,2000,2000,2000,500,500,500,500,281900,5400,91,42,161,254,4,10,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,500,500,2000,500,500,500,500,500,500,500,500,887900,3500,5,4,6,386,3,12,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,5000,2000,2000,2000,500,2000,2000,2000,500,500,500,277900,8200,89,19,39,55,4,27,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,2,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
11000,11000,3000,2000,2000,2000,2000,2000,500,500,500,500,1999100,7900,97,7,57,541,4,11,0,1,2,4,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1,0
19000,18000,2000,3000,6000,3000,3000,3000,2000,2000,2000,2000,3440400,7400,116,2,339,571,4,11,0,1,1,17,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,0,0,1,2,0,2,2,0,2,0,2,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2000,2000,2000,500,500,500,500,500,500,2000,2000,500,4238700,5900,44,9,16,1350,11,65,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,3000,2000,2000,500,500,2000,500,500,500,500,500,1684000,8600,84,56,142,374,5,13,0,1,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0
5000,3000,2000,500,2000,500,500,500,500,500,500,500,2125000,6100,92,19,39,252,2,2,0,4,1,1,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,2,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2000,5000,19000,3000,3000,2000,2000,500,500,500,500,500,2215700,6100,5,5,9,382,2,55,3,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145000,27000,11000,19000,63000,10000,6000,3000,2000,2000,2000,2000,994700,8300,77,17,30,39,3,22,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,6000,2000,2000,2000,500,500,500,500,500,500,500,2397500,6400,100,31,299,496,4,11,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
527000,52000,56000,74000,11000,10000,6000,6000,3000,6000,5000,5000,3518300,9000,136,7,154,243,2,2,0,1,2,17,0,2,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,2,0,0
10000,10000,2000,2000,2000,2000,500,500,2000,2000,2000,500,981000,7900,106,16,35,448,4,20,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,11000,3000,2000,2000,2000,2000,2000,3000,2000,2000,500,3207100,9100,80,13,23,32,8,18,0,1,1,2,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3000,5000,13000,2000,3000,2000,2000,500,500,500,2000,500,918600,8200,87,42,78,128,5,17,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2000,500,500,500,2000,2000,500,500,500,500,500,235200,6800,50,16,155,244,4,11,0,0,1,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,6000,2000,2000,2000,500,2000,500,500,2000,500,500,1578000,7700,57,5,10,860,10,50,0,0,1,4,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000,2000,500,500,500,500,500,500,500,500,500,500,3207100,7100,7,82,270,854,1,44,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,1278800,6900,52,45,88,158,3,7,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000,3000,2000,500,2000,500,500,500,500,500,500,500,994700,5700,50,9,143,226,4,10,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,8000,5000,3000,2000,2000,3000,500,2000,2000,2000,2000,2492900,8100,72,17,30,44,3,24,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,320800,7600,57,45,179,282,5,13,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5000,21000,6000,6000,3000,2000,2000,2000,2000,2000,2000,2000,3792300,3500,6,60,391,1193,11,30,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,2789600,6000,7,27,46,677,10,52,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5000,3000,500,2000,500,2000,500,500,500,2000,2000,500,655100,8100,53,45,98,153,4,10,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000,10000,5000,5000,3000,2000,2000,2000,2000,500,500,500,3792300,6800,13,53,46,1134,11,80,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,2,0,0
13000,15000,6000,5000,3000,5000,3000,5000,2000,3000,3000,2000,52200,8800,141,7,20,87,5,13,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,2000,2000,500,2000,500,500,500,500,500,500,500,31600,7900,32,3,5,7,3,6,0,0,1,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,2000,500,500,500,500,500,500,500,3792300,7500,66,9,96,891,4,11,7,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,2789600,5500,16,60,304,281,11,51,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,5000,8000,2000,2000,3000,2000,2000,2000,2000,2000,2000,3570700,7500,59,176,264,422,8,18,0,0,1,12,0,2,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,2000,2000,500,500,500,500,500,500,500,500,1139100,4000,18,60,162,256,4,20,0,0,1,4,0,2,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,3000,2000,500,500,500,500,500,500,500,500,421100,6000,18,28,114,196,4,11,0,1,1,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
18000,5000,2000,2000,2000,5000,3000,2000,2000,2000,2000,2000,356000,7900,81,16,34,43,9,23,0,0,1,2,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,2000,500,500,500,500,500,500,2215700,3900,22,197,555,1044,10,37,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,3000,500,500,2000,500,500,500,500,500,500,500,850500,7800,70,84,267,428,1,44,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,500,500,500,500,2000,2000,500,500,500,500,3054600,5900,94,13,335,564,2,2,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
74000,29000,18000,23000,11000,10000,8000,5000,5000,13000,8000,6000,194600,9300,156,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
