make,model,model_year,model_age,drive,barrels08,city_mpg,hwy_mpg,combined_mpg,co2TailpipeGpm,cylinders,engine_displ,drive_type,fuelCost08,fuelType1
MINI,Cooper S Clubman,2013,5,Front-Wheel Drive,11.365862069,26,34,29,305,4,1.6,Front-Wheel Drive,1600,Premium Gasoline
MINI,John Cooper Works C,2013,5,Front-Wheel Drive,11.365862069,26,34,29,314,4,1.6,Front-Wheel Drive,1600,Premium Gasoline
MINI,John Cooper Works C,2013,5,Front-Wheel Drive,11.365862069,26,34,29,305,4,1.6,Front-Wheel Drive,1600,Premium Gasoline
Volkswagen,Beetle Convertible,2013,5,Front-Wheel Drive,14.330869565,21,27,23,378,5,2.5,Front-Wheel Drive,1700,Regular Gasoline
Volkswagen,Beetle Convertible,2013,5,Front-Wheel Drive,13.73375,21,28,24,374,4,2,Front-Wheel Drive,1950,Premium Gasoline
BMW,328i,2013,5,Rear-Wheel Drive,12.677307692,23,33,26,341,4,2,Rear-Wheel Drive,1800,Premium Gasoline
BMW,328i,2013,5,Rear-Wheel Drive,12.677307692,22,33,26,340,4,2,Rear-Wheel Drive,1800,Premium Gasoline
BMW,328i xDrive,2013,5,All-Wheel Drive,12.677307692,22,32,26,325,4,2,All-Wheel Drive,1800,Premium Gasoline
BMW,335i,2013,5,Rear-Wheel Drive,14.330869565,20,29,23,387,6,3,Rear-Wheel Drive,2050,Premium Gasoline
BMW,335i xDrive,2013,5,All-Wheel Drive,13.73375,20,30,24,379,6,3,All-Wheel Drive,1950,Premium Gasoline
BMW,335i xDrive,2013,5,All-Wheel Drive,14.330869565,20,28,23,375,6,3,All-Wheel Drive,2050,Premium Gasoline
BMW,335is Coupe,2013,5,Rear-Wheel Drive,17.347894737,17,23,19,458,6,3,Rear-Wheel Drive,2450,Premium Gasoline
BMW,335is Coupe,2013,5,Rear-Wheel Drive,15.695714286,18,26,21,427,6,3,Rear-Wheel Drive,2200,Premium Gasoline
BMW,640i Convertible,2013,5,Rear-Wheel Drive,13.73375,20,30,24,375,6,3,Rear-Wheel Drive,1950,Premium Gasoline
Chrysler,200 Convertible,2013,5,Front-Wheel Drive,14.982272727,19,28,22,399,6,3.6,Front-Wheel Drive,1750,Regular Gasoline
Chrysler,200 Convertible,2013,5,Front-Wheel Drive,15.695714286,18,27,21,425,4,2.4,Front-Wheel Drive,1850,Regular Gasoline
Ford,Focus FWD,2013,5,Front-Wheel Drive,10.987,27,36,30,294,4,2,Front-Wheel Drive,1300,Regular Gasoline
Ford,Focus FWD,2013,5,Front-Wheel Drive,10.987,27,36,30,294,4,2,Front-Wheel Drive,1300,Regular Gasoline
Ford,Focus FWD,2013,5,Front-Wheel Drive,11.365862069,26,35,29,304,4,2,Front-Wheel Drive,1350,Regular Gasoline
Ford,Focus FWD,2013,5,Front-Wheel Drive,12.677307692,23,31,26,340,4,2,Front-Wheel Drive,1500,Regular Gasoline
Ford,Focus FWD FFV,2013,5,Front-Wheel Drive,10.987,27,37,30,292,4,2,Front-Wheel Drive,1300,Regular Gasoline
Ford,Focus FWD FFV,2013,5,Front-Wheel Drive,10.987,27,37,30,292,4,2,Front-Wheel Drive,1300,Regular Gasoline
Ford,Focus FWD FFV,2013,5,Front-Wheel Drive,11.365862069,26,35,29,304,4,2,Front-Wheel Drive,1350,Regular Gasoline
Ford,Focus SFE FWD FFV,2013,5,Front-Wheel Drive,10.3003125,28,39,32,278,4,2,Front-Wheel Drive,1200,Regular Gasoline
Mazda,2,2013,5,Front-Wheel Drive,10.987,28,33,30,296,4,1.5,Front-Wheel Drive,1300,Regular Gasoline
Mazda,3 DI 4-Door,2013,5,Front-Wheel Drive,10.987,26,37,30,293,4,2,Front-Wheel Drive,1300,Regular Gasoline
Mazda,3 DI 4-Door,2013,5,Front-Wheel Drive,10.3003125,28,39,32,277,4,2,Front-Wheel Drive,1200,Regular Gasoline
Mazda,3,2013,5,Front-Wheel Drive,11.771785714,25,32,28,313,4,2,Front-Wheel Drive,1400,Regular Gasoline
Mazda,3,2013,5,Front-Wheel Drive,12.207777778,24,32,27,326,4,2,Front-Wheel Drive,1450,Regular Gasoline
Mazda,3,2013,5,Front-Wheel Drive,14.330869565,20,28,23,377,4,2.5,Front-Wheel Drive,1700,Regular Gasoline
Mazda,3,2013,5,Front-Wheel Drive,13.1844,22,28,25,356,4,2.5,Front-Wheel Drive,1550,Regular Gasoline
Mercedes-B,C350,2013,5,Rear-Wheel Drive,14.330869565,20,29,23,378,6,3.5,Rear-Wheel Drive,2050,Premium Gasoline
Mercedes-B,C300 4matic,2013,5,4-Wheel Drive,14.982272727,19,26,22,405,6,3.5,4-Wheel Drive,2100,Premium Gasoline
Mercedes-B,CL65 AMG,2013,5,Rear-Wheel Drive,23.543571429,12,18,14,614,12,6,Rear-Wheel Drive,3350,Premium Gasoline
MINI,Cooper Countryman,2013,5,Front-Wheel Drive,12.207777778,25,29,27,332,4,1.6,Front-Wheel Drive,1750,Premium Gasoline
MINI,Cooper Countryman,2013,5,Front-Wheel Drive,10.987,27,34,30,297,4,1.6,Front-Wheel Drive,1550,Premium Gasoline
MINI,Cooper S Countryman,2013,5,Front-Wheel Drive,11.771785714,25,31,28,321,4,1.6,Front-Wheel Drive,1650,Premium Gasoline
MINI,Cooper S Countryman,2013,5,Front-Wheel Drive,11.771785714,26,32,28,313,4,1.6,Front-Wheel Drive,1650,Premium Gasoline
MINI,Cooper S Countryman,2013,5,All-Wheel Drive,12.677307692,23,30,26,342,4,1.6,All-Wheel Drive,1800,Premium Gasoline
MINI,Cooper S Countryman,2013,5,All-Wheel Drive,12.207777778,25,30,27,328,4,1.6,All-Wheel Drive,1750,Premium Gasoline
MINI,Cooper S Countryman,2013,5,Front-Wheel Drive,11.771785714,25,31,28,321,4,1.6,Front-Wheel Drive,1650,Premium Gasoline
MINI,Cooper S Countryman,2013,5,All-Wheel Drive,12.677307692,23,30,26,342,4,1.6,All-Wheel Drive,1800,Premium Gasoline
MINI,Cooper S Countryman,2013,5,All-Wheel Drive,12.207777778,25,30,27,328,4,1.6,All-Wheel Drive,1750,Premium Gasoline
Mitsubishi,Lancer,2013,5,Front-Wheel Drive,11.771785714,24,33,28,318,4,2,Front-Wheel Drive,1400,Regular Gasoline
Mitsubishi,Lancer,2013,5,Front-Wheel Drive,11.771785714,25,33,28,311,4,2,Front-Wheel Drive,1400,Regular Gasoline
Mitsubishi,Lancer,2013,5,Front-Wheel Drive,13.1844,22,30,25,349,4,2.4,Front-Wheel Drive,1550,Regular Gasoline
Mitsubishi,Lancer,2013,5,Front-Wheel Drive,12.677307692,23,30,26,347,4,2.4,Front-Wheel Drive,1500,Regular Gasoline
Mitsubishi,Lancer,2013,5,All-Wheel Drive,16.4805,18,25,20,438,4,2,All-Wheel Drive,2350,Premium Gasoline
Mitsubishi,Lancer AWD,2013,5,All-Wheel Drive,13.1844,22,28,25,361,4,2.4,All-Wheel Drive,1550,Regular Gasoline
Mitsubishi,Lancer Evolution,2013,5,All-Wheel Drive,17.347894737,17,23,19,464,4,2,All-Wheel Drive,2450,Premium Gasoline
Mitsubishi,Lancer Evolution,2013,5,All-Wheel Drive,17.347894737,17,22,19,470,4,2,All-Wheel Drive,2450,Premium Gasoline
Toyota,Corolla,2013,5,Front-Wheel Drive,11.365862069,26,33,29,311,4,1.8,Front-Wheel Drive,1350,Regular Gasoline
Toyota,Corolla,2013,5,Front-Wheel Drive,11.365862069,27,33,29,301,4,1.8,Front-Wheel Drive,1350,Regular Gasoline
Volkswagen,Golf,2013,5,Front-Wheel Drive,12.677307692,24,31,26,334,5,2.5,Front-Wheel Drive,1500,Regular Gasoline
Volkswagen,Beetle,2013,5,Front-Wheel Drive,13.1844,22,29,25,358,5,2.5,Front-Wheel Drive,1550,Regular Gasoline
Volkswagen,Beetle,2013,5,Front-Wheel Drive,13.1844,22,30,25,351,4,2,Front-Wheel Drive,1850,Premium Gasoline
Volkswagen,GTI,2013,5,Front-Wheel Drive,13.1844,21,31,25,358,4,2,Front-Wheel Drive,1850,Premium Gasoline
Volkswagen,Golf,2013,5,Front-Wheel Drive,12.677307692,23,33,26,335,5,2.5,Front-Wheel Drive,1500,Regular Gasoline
Volkswagen,Beetle,2013,5,Front-Wheel Drive,13.1844,22,31,25,354,5,2.5,Front-Wheel Drive,1550,Regular Gasoline
Audi,S7,2013,5,All-Wheel Drive,16.4805,17,27,20,440,8,4,All-Wheel Drive,2350,Premium Gasoline
Audi,S6,2013,5,All-Wheel Drive,16.4805,17,27,20,440,8,4,All-Wheel Drive,2350,Premium Gasoline
BMW,X1 xDrive28i,2013,5,All-Wheel Drive,12.677307692,22,32,26,325,4,2,All-Wheel Drive,1800,Premium Gasoline
BMW,X1 sDrive28i,2013,5,Rear-Wheel Drive,12.207777778,24,33,27,327,4,2,Rear-Wheel Drive,1750,Premium Gasoline
BMW,X1 xDrive35i,2013,5,All-Wheel Drive,15.695714286,18,26,21,420,6,3,All-Wheel Drive,2200,Premium Gasoline
BMW,528i,2013,5,Rear-Wheel Drive,12.207777778,24,33,27,327,4,2,Rear-Wheel Drive,1750,Premium Gasoline
BMW,528i xDrive,2013,5,All-Wheel Drive,12.677307692,22,32,26,325,4,2,All-Wheel Drive,1800,Premium Gasoline
BMW,535i,2013,5,Rear-Wheel Drive,13.73375,20,30,24,375,6,3,Rear-Wheel Drive,1950,Premium Gasoline
BMW,535i,2013,5,Rear-Wheel Drive,14.330869565,20,29,23,387,6,3,Rear-Wheel Drive,2050,Premium Gasoline
BMW,535i xDrive,2013,5,All-Wheel Drive,13.73375,21,29,24,371,6,3,All-Wheel Drive,1950,Premium Gasoline
BMW,550i,2013,5,Rear-Wheel Drive,16.4805,17,25,20,454,8,4.4,Rear-Wheel Drive,2350,Premium Gasoline
BMW,550i,2013,5,Rear-Wheel Drive,19.388823529,15,22,17,510,8,4.4,Rear-Wheel Drive,2750,Premium Gasoline
Chevrolet,Malibu,2013,5,Front-Wheel Drive,12.677307692,22,33,26,341,4,2.5,Front-Wheel Drive,1500,Regular Gasoline
Chrysler,200,2013,5,Front-Wheel Drive,14.982272727,19,28,22,399,6,3.6,Front-Wheel Drive,1750,Regular Gasoline
Chrysler,200,2013,5,Front-Wheel Drive,14.330869565,20,30,23,383,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Chrysler,200,2013,5,Front-Wheel Drive,14.330869565,21,28,23,378,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Dodge,Avenger,2013,5,Front-Wheel Drive,14.982272727,19,28,22,399,6,3.6,Front-Wheel Drive,1750,Regular Gasoline
Dodge,Challenger SRT8,2013,5,Rear-Wheel Drive,19.388823529,14,23,17,520,8,6.4,Rear-Wheel Drive,2750,Premium Gasoline
Dodge,Challenger,2013,5,Rear-Wheel Drive,17.347894737,16,25,19,477,8,5.7,Rear-Wheel Drive,2250,Midgrade Gasolin
Dodge,Challenger,2013,5,Rear-Wheel Drive,15.695714286,18,27,21,426,6,3.6,Rear-Wheel Drive,1850,Regular Gasoline
Dodge,Challenger,2013,5,Rear-Wheel Drive,18.311666667,15,23,18,495,8,5.7,Rear-Wheel Drive,2600,Premium Gasoline
Dodge,Challenger SRT8,2013,5,Rear-Wheel Drive,19.388823529,14,23,17,523,8,6.4,Rear-Wheel Drive,2750,Premium Gasoline
Dodge,Avenger,2013,5,Front-Wheel Drive,14.330869565,20,30,23,383,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Dodge,Avenger,2013,5,Front-Wheel Drive,14.330869565,21,28,23,378,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Mazda,3 DI 5-Door,2013,5,Front-Wheel Drive,10.987,26,37,30,294,4,2,Front-Wheel Drive,1300,Regular Gasoline
Mazda,3 DI 5-Door,2013,5,Front-Wheel Drive,10.632580645,28,37,31,283,4,2,Front-Wheel Drive,1250,Regular Gasoline
Mazda,Speed 3,2013,5,Front-Wheel Drive,15.695714286,18,25,21,429,4,2.3,Front-Wheel Drive,2200,Premium Gasoline
Mercedes-B,E350,2013,5,Rear-Wheel Drive,14.330869565,20,29,23,385,6,3.5,Rear-Wheel Drive,2050,Premium Gasoline
Mercedes-B,E350 4Matic,2013,5,4-Wheel Drive,14.982272727,19,28,22,400,6,3.5,4-Wheel Drive,2100,Premium Gasoline
MINI,JCW Countryman All4,2013,5,All-Wheel Drive,12.677307692,23,30,26,342,4,1.6,All-Wheel Drive,1800,Premium Gasoline
MINI,JCW Countryman All4,2013,5,All-Wheel Drive,12.207777778,25,30,27,328,4,1.6,All-Wheel Drive,1750,Premium Gasoline
MINI,JCW Countryman Coup,2013,5,All-Wheel Drive,12.677307692,23,30,26,342,4,1.6,All-Wheel Drive,1800,Premium Gasoline
MINI,JCW Countryman Coup,2013,5,All-Wheel Drive,12.207777778,25,30,27,328,4,1.6,All-Wheel Drive,1750,Premium Gasoline
Volkswagen,Jetta,2013,5,Front-Wheel Drive,12.677307692,24,31,26,334,5,2.5,Front-Wheel Drive,1500,Regular Gasoline
Volkswagen,Jetta,2013,5,Front-Wheel Drive,12.677307692,23,33,26,335,5,2.5,Front-Wheel Drive,1500,Regular Gasoline
BMW,535i Gran Turismo,2013,5,Rear-Wheel Drive,13.73375,20,30,24,375,6,3,Rear-Wheel Drive,1950,Premium Gasoline
Chrysler,300 SRT8,2013,5,Rear-Wheel Drive,19.388823529,14,23,17,520,8,6.4,Rear-Wheel Drive,2750,Premium Gasoline
Chrysler,300 AWD,2013,5,All-Wheel Drive,18.311666667,15,23,18,503,8,5.7,All-Wheel Drive,2400,Midgrade Gasolin
Chrysler,300,2013,5,Rear-Wheel Drive,17.347894737,16,25,19,477,8,5.7,Rear-Wheel Drive,2250,Midgrade Gasolin
Chrysler,300 AWD,2013,5,All-Wheel Drive,15.695714286,18,27,21,415,6,3.6,All-Wheel Drive,1850,Regular Gasoline
Chrysler,300,2013,5,Rear-Wheel Drive,14.330869565,19,30,23,389,6,3.6,Rear-Wheel Drive,1700,Regular Gasoline
Chrysler,300 AWD,2013,5,All-Wheel Drive,15.695714286,18,27,21,415,6,3.6,All-Wheel Drive,1850,Regular Gasoline
Chrysler,300,2013,5,Rear-Wheel Drive,14.330869565,19,30,23,389,6,3.6,Rear-Wheel Drive,1700,Regular Gasoline
Dodge,Charger AWD,2013,5,All-Wheel Drive,18.311666667,15,23,18,503,8,5.7,All-Wheel Drive,2400,Midgrade Gasolin
Dodge,Charger,2013,5,Rear-Wheel Drive,17.347894737,16,25,19,477,8,5.7,Rear-Wheel Drive,2250,Midgrade Gasolin
Dodge,Charger,2013,5,Rear-Wheel Drive,15.695714286,18,27,21,426,6,3.6,Rear-Wheel Drive,1850,Regular Gasoline
Dodge,Charger AWD,2013,5,All-Wheel Drive,15.695714286,18,27,21,415,6,3.6,All-Wheel Drive,1850,Regular Gasoline
Dodge,Charger,2013,5,Rear-Wheel Drive,14.330869565,19,30,23,389,6,3.6,Rear-Wheel Drive,1700,Regular Gasoline
Dodge,Charger,2013,5,Rear-Wheel Drive,15.695714286,18,27,21,426,6,3.6,Rear-Wheel Drive,1850,Regular Gasoline
Dodge,Charger AWD,2013,5,All-Wheel Drive,15.695714286,18,27,21,415,6,3.6,All-Wheel Drive,1850,Regular Gasoline
Dodge,Charger,2013,5,Rear-Wheel Drive,14.330869565,19,30,23,389,6,3.6,Rear-Wheel Drive,1700,Regular Gasoline
Dodge,Charger SRT8,2013,5,Rear-Wheel Drive,19.388823529,14,23,17,520,8,6.4,Rear-Wheel Drive,2750,Premium Gasoline
Ford,C-MAX Hybrid FWD,2013,5,Front-Wheel Drive,8.24025,42,37,40,229,4,2,Front-Wheel Drive,1000,Regular Gasoline
Mitsubishi,Lancer Sportback,2013,5,Front-Wheel Drive,12.207777778,24,32,27,326,4,2,Front-Wheel Drive,1450,Regular Gasoline
Mitsubishi,Lancer Sportback,2013,5,Front-Wheel Drive,13.1844,22,28,25,361,4,2.4,Front-Wheel Drive,1550,Regular Gasoline
Volkswagen,Jetta SportWagen,2013,5,Front-Wheel Drive,12.677307692,24,31,26,334,5,2.5,Front-Wheel Drive,1500,Regular Gasoline
Volkswagen,Jetta SportWagen,2013,5,Front-Wheel Drive,12.677307692,23,33,26,335,5,2.5,Front-Wheel Drive,1500,Regular Gasoline
Ford,Transit Connect Van,2013,5,Front-Wheel Drive,14.330869565,21,27,23,386,4,2,Front-Wheel Drive,1700,Regular Gasoline
Ford,Transit Connect Wag,2013,5,Front-Wheel Drive,14.330869565,22,26,23,378,4,2,Front-Wheel Drive,1700,Regular Gasoline
Ford,Escape FWD,2013,5,Front-Wheel Drive,12.677307692,23,32,26,342,4,1.6,Front-Wheel Drive,1500,Regular Gasoline
GMC,Terrain FWD,2013,5,Front-Wheel Drive,16.4805,17,24,20,454,6,3.6,Front-Wheel Drive,1950,Regular Gasoline
Jeep,Wrangler 4WD,2013,5,4-Wheel Drive,18.311666667,17,21,18,481,6,3.6,4-Wheel Drive,2150,Regular Gasoline
Jeep,Wrangler Unlimited,2013,5,4-Wheel Drive,18.311666667,16,20,18,504,6,3.6,4-Wheel Drive,2150,Regular Gasoline
Jeep,Wrangler 4WD,2013,5,4-Wheel Drive,18.311666667,17,21,18,481,6,3.6,4-Wheel Drive,2150,Regular Gasoline
Jeep,Wrangler Unlimited,2013,5,4-Wheel Drive,18.311666667,16,21,18,502,6,3.6,4-Wheel Drive,2150,Regular Gasoline
Lexus,RX 350 AWD,2013,5,All-Wheel Drive,15.695714286,18,26,21,422,6,3.5,All-Wheel Drive,1850,Regular Gasoline
Ford,Focus Electric,2013,5,Front-Wheel Drive,0.192,110,99,105,0,0,0,Front-Wheel Drive,600,Electricity
Lamborghin,Aventador Coupe,2013,5,All-Wheel Drive,25.354615385,11,18,13,676,12,6.5,All-Wheel Drive,3600,Premium Gasoline
Ferrari,California,2013,5,Rear-Wheel Drive,20.600625,14,19,16,573,8,4.3,Rear-Wheel Drive,2900,Premium Gasoline
Fiat,500,2013,5,Front-Wheel Drive,10.987,28,33,30,293,4,1.4,Front-Wheel Drive,1550,Premium Gasoline
Fiat,500 Abarth,2013,5,Front-Wheel Drive,10.987,28,33,30,293,4,1.4,Front-Wheel Drive,1550,Premium Gasoline
Fiat,500,2013,5,Front-Wheel Drive,11.365862069,27,33,29,300,4,1.4,Front-Wheel Drive,1600,Premium Gasoline
Fiat,500,2013,5,Front-Wheel Drive,9.6944117647,30,38,34,265,4,1.4,Front-Wheel Drive,1350,Premium Gasoline
BMW,128i,2013,5,Rear-Wheel Drive,15.695714286,18,28,21,414,6,3,Rear-Wheel Drive,2200,Premium Gasoline
BMW,128i,2013,5,Rear-Wheel Drive,14.982272727,19,28,22,407,6,3,Rear-Wheel Drive,2100,Premium Gasoline
BMW,128ci Convertible,2013,5,Rear-Wheel Drive,15.695714286,18,26,21,427,6,3,Rear-Wheel Drive,2200,Premium Gasoline
BMW,128ci Convertible,2013,5,Rear-Wheel Drive,14.982272727,19,28,22,407,6,3,Rear-Wheel Drive,2100,Premium Gasoline
BMW,135i,2013,5,Rear-Wheel Drive,14.330869565,20,28,23,387,6,3,Rear-Wheel Drive,2050,Premium Gasoline
BMW,328i Coupe xDrive,2013,5,All-Wheel Drive,16.4805,17,25,20,442,6,3,All-Wheel Drive,2350,Premium Gasoline
BMW,328i Coupe xDrive,2013,5,All-Wheel Drive,17.347894737,16,25,19,461,6,3,All-Wheel Drive,2450,Premium Gasoline
BMW,328i Convertible,2013,5,Rear-Wheel Drive,15.695714286,18,26,21,427,6,3,Rear-Wheel Drive,2200,Premium Gasoline
BMW,328i Convertible,2013,5,Rear-Wheel Drive,16.4805,17,26,20,446,6,3,Rear-Wheel Drive,2350,Premium Gasoline
BMW,M3 Coupe,2013,5,Rear-Wheel Drive,20.600625,14,21,16,544,8,4,Rear-Wheel Drive,2900,Premium Gasoline
BMW,M3 Coupe,2013,5,Rear-Wheel Drive,20.600625,14,20,16,552,8,4,Rear-Wheel Drive,2900,Premium Gasoline
BMW,M3 Convertible,2013,5,Rear-Wheel Drive,20.600625,14,20,16,563,8,4,Rear-Wheel Drive,2900,Premium Gasoline
BMW,M3 Convertible,2013,5,Rear-Wheel Drive,20.600625,14,20,16,562,8,4,Rear-Wheel Drive,2900,Premium Gasoline
BMW,650i Coupe,2013,5,Rear-Wheel Drive,17.347894737,17,24,19,459,8,4.4,Rear-Wheel Drive,2450,Premium Gasoline
BMW,M6 Coupe,2013,5,Rear-Wheel Drive,19.388823529,15,22,17,516,8,4.4,Rear-Wheel Drive,2750,Premium Gasoline
BMW,M6 Coupe,2013,5,Rear-Wheel Drive,20.600625,14,20,16,552,8,4.4,Rear-Wheel Drive,2900,Premium Gasoline
Nissan,Altima Coupe,2013,5,Front-Wheel Drive,12.677307692,23,31,26,340,4,2.5,Front-Wheel Drive,1500,Regular Gasoline
Suzuki,SX4 AWD,2013,5,All-Wheel Drive,13.1844,22,29,25,355,4,2,All-Wheel Drive,1550,Regular Gasoline
Suzuki,SX4 AWD,2013,5,All-Wheel Drive,13.1844,23,29,25,353,4,2,All-Wheel Drive,1550,Regular Gasoline
Suzuki,SX4,2013,5,Front-Wheel Drive,13.1844,22,30,25,354,4,2,Front-Wheel Drive,1550,Regular Gasoline
Suzuki,SX4,2013,5,Front-Wheel Drive,13.1844,23,29,25,345,4,2,Front-Wheel Drive,1550,Regular Gasoline
BMW,328i Coupe,2013,5,Rear-Wheel Drive,15.695714286,18,28,21,414,6,3,Rear-Wheel Drive,2200,Premium Gasoline
BMW,328i Coupe,2013,5,Rear-Wheel Drive,14.982272727,19,28,22,407,6,3,Rear-Wheel Drive,2100,Premium Gasoline
BMW,335i,2013,5,Rear-Wheel Drive,12.677307692,23,32,26,345,6,3,Rear-Wheel Drive,1800,Premium Gasoline
BMW,640i Coupe,2013,5,Rear-Wheel Drive,12.677307692,23,32,26,345,6,3,Rear-Wheel Drive,1800,Premium Gasoline
BMW,650i Coupe xDrive,2013,5,All-Wheel Drive,17.347894737,16,24,19,475,8,4.4,All-Wheel Drive,2450,Premium Gasoline
BMW,650i Convertible,2013,5,Rear-Wheel Drive,17.347894737,17,24,19,459,8,4.4,Rear-Wheel Drive,2450,Premium Gasoline
BMW,650i Convertible xD,2013,5,All-Wheel Drive,17.347894737,16,24,19,473,8,4.4,All-Wheel Drive,2450,Premium Gasoline
BMW,M6 Convertible,2013,5,Rear-Wheel Drive,19.388823529,15,22,17,516,8,4.4,Rear-Wheel Drive,2750,Premium Gasoline
BMW,M6 Convertible,2013,5,Rear-Wheel Drive,20.600625,14,20,16,552,8,4.4,Rear-Wheel Drive,2900,Premium Gasoline
MINI,Cooper S Countryman,2013,5,Front-Wheel Drive,11.771785714,26,32,28,313,4,1.6,Front-Wheel Drive,1650,Premium Gasoline
Suzuki,SX4 Sedan,2013,5,Front-Wheel Drive,12.677307692,23,32,26,336,4,2,Front-Wheel Drive,1500,Regular Gasoline
Suzuki,SX4 Sedan,2013,5,Front-Wheel Drive,11.771785714,25,31,28,321,4,2,Front-Wheel Drive,1400,Regular Gasoline
Suzuki,SX4 Sport,2013,5,Front-Wheel Drive,12.677307692,23,31,26,342,4,2,Front-Wheel Drive,1500,Regular Gasoline
Suzuki,SX4 Sport,2013,5,Front-Wheel Drive,13.1844,23,29,25,347,4,2,Front-Wheel Drive,1550,Regular Gasoline
Suzuki,Kizashi,2013,5,Front-Wheel Drive,13.1844,23,30,25,347,4,2.4,Front-Wheel Drive,1550,Regular Gasoline
Suzuki,Kizashi S,2013,5,Front-Wheel Drive,13.73375,21,30,24,364,4,2.4,Front-Wheel Drive,1600,Regular Gasoline
Suzuki,Kizashi,2013,5,Front-Wheel Drive,13.73375,20,29,24,376,4,2.4,Front-Wheel Drive,1600,Regular Gasoline
Suzuki,Kizashi S AWD,2013,5,All-Wheel Drive,13.1844,22,29,25,353,4,2.4,All-Wheel Drive,1550,Regular Gasoline
Suzuki,Kizashi AWD,2013,5,All-Wheel Drive,13.1844,22,29,25,360,4,2.4,All-Wheel Drive,1550,Regular Gasoline
Audi,A8,2013,5,All-Wheel Drive,15.695714286,17,28,21,424,8,4,All-Wheel Drive,2200,Premium Gasoline
BMW,ActiveHybrid 3,2013,5,Rear-Wheel Drive,11.771785714,25,32,28,317,6,3,Rear-Wheel Drive,1650,Premium Gasoline
BMW,ActiveHybrid 5,2013,5,Rear-Wheel Drive,12.677307692,23,30,26,346,6,3,Rear-Wheel Drive,1800,Premium Gasoline
BMW,550i xDrive,2013,5,All-Wheel Drive,17.347894737,16,24,19,476,8,4.4,All-Wheel Drive,2450,Premium Gasoline
BMW,M5,2013,5,Rear-Wheel Drive,19.388823529,15,22,17,516,8,4.4,Rear-Wheel Drive,2750,Premium Gasoline
BMW,M5,2013,5,Rear-Wheel Drive,20.600625,14,20,16,552,8,4.4,Rear-Wheel Drive,2900,Premium Gasoline
BMW,650i Gran Coupe,2013,5,Rear-Wheel Drive,17.347894737,17,24,19,459,8,4.4,Rear-Wheel Drive,2450,Premium Gasoline
BMW,650i xDrive Gran Co,2013,5,All-Wheel Drive,17.347894737,16,24,19,473,8,4.4,All-Wheel Drive,2450,Premium Gasoline
BMW,M6 Gran Coupe,2013,5,Rear-Wheel Drive,19.388823529,15,22,17,516,8,4.4,Rear-Wheel Drive,2750,Premium Gasoline
BMW,M6 Gran Coupe,2013,5,Rear-Wheel Drive,20.600625,14,20,16,552,8,4.4,Rear-Wheel Drive,2900,Premium Gasoline
Buick,Regal,2013,5,Front-Wheel Drive,14.982272727,19,26,22,409,4,2,Front-Wheel Drive,1750,Regular Gasoline
Dodge,Dart,2013,5,Front-Wheel Drive,10.987,27,36,30,292,4,1.4,Front-Wheel Drive,1550,Premium Gasoline
Ford,Fusion Hybrid FWD,2013,5,Front-Wheel Drive,8.0392682927,43,39,41,215,4,2,Front-Wheel Drive,950,Regular Gasoline
Ford,Fusion FWD,2013,5,Front-Wheel Drive,11.365862069,25,36,29,306,4,1.6,Front-Wheel Drive,1350,Regular Gasoline
Ford,Fusion FWD,2013,5,Front-Wheel Drive,12.207777778,23,35,27,324,4,1.6,Front-Wheel Drive,1450,Regular Gasoline
Ford,Fusion FWD,2013,5,Front-Wheel Drive,12.677307692,22,32,26,343,4,2,Front-Wheel Drive,1500,Regular Gasoline
Ford,Fusion FWD,2013,5,Front-Wheel Drive,12.677307692,22,33,26,342,4,2.5,Front-Wheel Drive,1500,Regular Gasoline
Ford,Fusion AWD,2013,5,All-Wheel Drive,13.1844,22,31,25,358,4,2,All-Wheel Drive,1550,Regular Gasoline
Audi,A8 L,2013,5,All-Wheel Drive,17.347894737,16,26,19,460,8,4,All-Wheel Drive,2450,Premium Gasoline
Audi,A8 L,2013,5,All-Wheel Drive,20.600625,13,21,16,565,12,6.3,All-Wheel Drive,2900,Premium Gasoline
BMW,535i xDrive Gran Tu,2013,5,All-Wheel Drive,15.695714286,18,26,21,433,6,3,All-Wheel Drive,2200,Premium Gasoline
BMW,550i Gran Turismo,2013,5,Rear-Wheel Drive,17.347894737,16,24,19,480,8,4.4,Rear-Wheel Drive,2450,Premium Gasoline
BMW,550i xDrive Gran Tu,2013,5,All-Wheel Drive,17.347894737,16,24,19,473,8,4.4,All-Wheel Drive,2450,Premium Gasoline
BMW,740i,2013,5,Rear-Wheel Drive,14.982272727,19,28,22,402,6,3,Rear-Wheel Drive,2100,Premium Gasoline
BMW,740Li,2013,5,Rear-Wheel Drive,14.982272727,19,28,22,402,6,3,Rear-Wheel Drive,2100,Premium Gasoline
BMW,740Li xDrive,2013,5,All-Wheel Drive,14.982272727,19,28,22,403,6,3,All-Wheel Drive,2100,Premium Gasoline
BMW,750i,2013,5,Rear-Wheel Drive,17.347894737,17,24,19,459,8,4.4,Rear-Wheel Drive,2450,Premium Gasoline
